MONTH,DAY,Date,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,CANCELLED,CANCELLATION_REASON,ID
2,2,2/2/15,381,,ORD,JAC,1,B,22381
2,2,2/2/15,382,,RIC,ORD,1,B,22382
2,2,2/2/15,607,,DCA,ORD,1,B,22607
2,2,2/2/15,251,N361VA,JFK,LAS,1,C,22251N361VA
2,2,2/2/15,1053,N934WN,DEN,MDW,1,B,221053N934WN
2,2,2/2/15,1945,N939WN,LGA,BNA,1,B,221945N939WN
2,2,2/2/15,171,,MDW,RDU,1,B,22171
2,2,2/2/15,6052,N14905,ORD,ATW,1,A,226052N14905
2,2,2/2/15,6110,N12145,ORD,MLI,1,C,226110N12145
2,2,2/2/15,6023,N13124,ORD,OMA,1,C,226023N13124
2,2,2/2/15,1253,N939FR,LGA,MIA,1,B,221253N939FR
2,2,2/2/15,2982,N693MQ,RST,ORD,1,B,222982N693MQ
2,2,2/2/15,5408,N919SW,ORD,MKG,1,B,225408N919SW
2,2,2/2/15,1572,N640JB,FLL,LGA,1,B,221572N640JB
2,2,2/2/15,700,,ORD,SFO,1,B,22700
2,2,2/2/15,5981,N13995,ORD,GRB,1,C,225981N13995
2,2,2/2/15,4567,N17185,EWR,MCI,1,C,224567N17185
2,2,2/2/15,645,,ORD,DFW,1,B,22645
2,2,2/2/15,4341,N14573,STL,EWR,1,C,224341N14573
2,2,2/2/15,1696,N986DL,ATL,BDL,1,B,221696N986DL
2,2,2/2/15,1185,,ORD,IAH,1,B,221185
2,2,2/2/15,674,,ORD,LGA,1,B,22674
2,2,2/2/15,3300,N965WN,BOS,BWI,1,B,223300N965WN
2,2,2/2/15,2676,,FLL,ISP,1,A,222676
2,2,2/2/15,211,N257WN,MDW,DEN,1,B,22211N257WN
2,2,2/2/15,3212,N822MQ,ORD,TYS,1,C,223212N822MQ
2,2,2/2/15,3277,N691MQ,GRR,ORD,1,B,223277N691MQ
2,2,2/2/15,4087,N12157,EWR,IND,1,C,224087N12157
2,2,2/2/15,4980,N787SK,ORD,MTJ,1,B,224980N787SK
2,2,2/2/15,3250,N612MQ,CMH,ORD,1,B,223250N612MQ
2,2,2/2/15,1169,,ORD,LAX,1,B,221169
2,2,2/2/15,318,N778AS,SEA,SFO,1,A,22318N778AS
2,2,2/2/15,1109,N281JB,BOS,JAX,1,B,221109N281JB
2,2,2/2/15,1171,,IAD,ORD,1,B,221171
2,2,2/2/15,718,N7737E,MCO,ROC,1,B,22718N7737E
2,2,2/2/15,101,N416WN,MDW,LGA,1,B,22101N416WN
2,2,2/2/15,5973,N14171,ORD,TUL,1,C,225973N14171
2,2,2/2/15,3256,N624MQ,ORD,FAR,1,B,223256N624MQ
2,2,2/2/15,3628,N668MQ,SDF,ORD,1,B,223628N668MQ
2,2,2/2/15,6318,N710SK,ORD,ASE,1,B,226318N710SK
2,2,2/2/15,6438,N791SK,ORD,SAT,1,B,226438N791SK
2,2,2/2/15,56,N354JB,IAD,BOS,1,B,2256N354JB
2,2,2/2/15,4935,N927EV,BUF,DTW,1,A,224935N927EV
2,2,2/2/15,379,,ORD,FLL,1,B,22379
2,2,2/2/15,5919,N19966,ORD,MSN,1,C,225919N19966
2,2,2/2/15,6411,N980SW,MSN,ORD,1,B,226411N980SW
2,2,2/2/15,3955,N13975,BOS,CLE,1,C,223955N13975
2,2,2/2/15,1475,,IAH,BOS,1,B,221475
2,2,2/2/15,265,,ATL,EWR,1,B,22265
2,2,2/2/15,5969,N17169,TYS,ORD,1,C,225969N17169
2,2,2/2/15,1842,,PVD,CLT,1,B,221842
2,2,2/2/15,1882,,LGA,CLT,1,B,221882
2,2,2/2/15,597,,JFK,PHX,1,B,22597
2,2,2/2/15,3031,N526MQ,LGA,ATL,1,C,223031N526MQ
2,2,2/2/15,818,N323NB,MSP,BOS,1,B,22818N323NB
2,2,2/2/15,1100,N995DL,ATL,BOS,1,B,221100N995DL
2,2,2/2/15,2001,N919DN,LGA,ATL,1,B,222001N919DN
2,2,2/2/15,2413,N915DL,MSP,ORD,1,B,222413N915DL
2,2,2/2/15,2673,N986AT,BOS,LGA,1,B,222673N986AT
2,2,2/2/15,2674,N927AT,LGA,BOS,1,B,222674N927AT
2,2,2/2/15,1729,N372NW,DTW,BOS,1,B,221729N372NW
2,2,2/2/15,4223,N18102,EWR,CLT,1,C,224223N18102
2,2,2/2/15,1416,,PBI,EWR,1,B,221416
2,2,2/2/15,1508,,ORD,MSP,1,B,221508
2,2,2/2/15,2109,,BOS,DCA,1,B,222109
2,2,2/2/15,2142,,LGA,BOS,1,B,222142
2,2,2/2/15,2143,,BOS,LGA,1,B,222143
2,2,2/2/15,2174,,DCA,LGA,1,B,222174
2,2,2/2/15,2175,,LGA,DCA,1,B,222175
2,2,2/2/15,673,,LGA,ORD,1,B,22673
2,2,2/2/15,1110,,DFW,ORD,1,B,221110
2,2,2/2/15,1028,N752SW,BNA,MDW,1,A,221028N752SW
2,2,2/2/15,1031,N623SW,ORF,MCO,1,A,221031N623SW
2,2,2/2/15,1058,N962WN,MDW,BWI,1,B,221058N962WN
2,2,2/2/15,2496,N469WN,MDW,IAD,1,B,222496N469WN
2,2,2/2/15,1520,N781WN,TPA,BDL,1,B,221520N781WN
2,2,2/2/15,4670,N12540,ORD,MCI,1,C,224670N12540
2,2,2/2/15,5451,N718EV,GSO,LGA,1,A,225451N718EV
2,2,2/2/15,5416,N759EV,RIC,LGA,1,A,225416N759EV
2,2,2/2/15,5477,N611QX,DTW,ELM,1,A,225477N611QX
2,2,2/2/15,5925,N16976,ORD,FSD,1,C,225925N16976
2,2,2/2/15,6195,N938SW,DEN,LNK,1,B,226195N938SW
2,2,2/2/15,2591,N417SW,LAX,SJC,1,A,222591N417SW
2,2,2/2/15,5579,N844AS,DTW,ABE,1,A,225579N844AS
2,2,2/2/15,597,N585JB,BOS,SEA,1,B,22597N585JB
2,2,2/2/15,3666,N679MQ,LSE,ORD,1,B,223666N679MQ
2,2,2/2/15,2036,N317JB,DTW,BOS,1,B,222036N317JB
2,2,2/2/15,1163,,SFO,EWR,1,B,221163
2,2,2/2/15,4465,N438SW,ATL,SBN,1,B,224465N438SW
2,2,2/2/15,2048,N328NW,DTW,LGA,1,B,222048N328NW
2,2,2/2/15,505,N475WN,MCO,BDL,1,B,22505N475WN
2,2,2/2/15,880,N936WN,BHM,MDW,1,A,22880N936WN
2,2,2/2/15,4212,N910WN,MDW,PHL,1,B,224212N910WN
2,2,2/2/15,4640,N10575,DAY,EWR,1,C,224640N10575
2,2,2/2/15,3672,N655MQ,ORD,DBQ,1,C,223672N655MQ
2,2,2/2/15,4528,N438SW,DTW,DSM,1,C,224528N438SW
2,2,2/2/15,160,N3MCAA,BOS,ORD,1,B,22160N3MCAA
2,2,2/2/15,192,N509JB,TPA,BOS,1,B,22192N509JB
2,2,2/2/15,4495,N14977,EWR,SAV,1,C,224495N14977
2,2,2/2/15,722,N558JB,PBI,BOS,1,B,22722N558JB
2,2,2/2/15,4553,N17185,MCI,EWR,1,C,224553N17185
2,2,2/2/15,3047,N848MQ,EVV,ORD,1,B,223047N848MQ
2,2,2/2/15,1496,N954DL,MSP,LGA,1,B,221496N954DL
2,2,2/2/15,1221,,DEN,BOS,1,B,221221
2,2,2/2/15,4523,N632SK,ATL,ASE,1,B,224523N632SK
2,2,2/2/15,805,N926WN,LGA,DEN,1,B,22805N926WN
2,2,2/2/15,4112,N475WN,MCO,ISP,1,B,224112N475WN
2,2,2/2/15,5531,N710EV,DTW,HPN,1,B,225531N710EV
2,2,2/2/15,5535,N854AS,DTW,BTV,1,A,225535N854AS
2,2,2/2/15,3159,N611MQ,LFT,DFW,1,A,223159N611MQ
2,2,2/2/15,3392,N662MQ,CLE,ORD,1,C,223392N662MQ
2,2,2/2/15,3415,N603MQ,ORD,OMA,1,B,223415N603MQ
2,2,2/2/15,4898,N612QX,DTW,EWR,1,A,224898N612QX
2,2,2/2/15,5479,N472CA,ORD,MBS,1,C,225479N472CA
2,2,2/2/15,5496,N710SK,LAX,MSP,1,B,225496N710SK
2,2,2/2/15,4565,N16147,PVD,EWR,1,C,224565N16147
2,2,2/2/15,3682,N522MQ,ATL,LGA,1,C,223682N522MQ
2,2,2/2/15,3463,N525MQ,LGA,RDU,1,C,223463N525MQ
2,2,2/2/15,4989,N930SW,PIA,ORD,1,B,224989N930SW
2,2,2/2/15,5312,N975SW,ORD,CMX,1,B,225312N975SW
2,2,2/2/15,1620,,ORD,RDU,1,B,221620
2,2,2/2/15,626,N358JB,BWI,BOS,1,B,22626N358JB
2,2,2/2/15,1551,N3BVAA,ORD,BOS,1,B,221551N3BVAA
2,2,2/2/15,219,,ORD,HNL,1,B,22219
2,2,2/2/15,887,,JFK,CLT,1,B,22887
2,2,2/2/15,2033,,PHL,BOS,1,B,222033
2,2,2/2/15,246,N764SW,PIT,MDW,1,B,22246N764SW
2,2,2/2/15,5438,N839AS,DTW,PIA,1,A,225438N839AS
2,2,2/2/15,5030,N752EV,HPN,ATL,1,A,225030N752EV
2,2,2/2/15,5994,N13566,BUF,ORD,1,C,225994N13566
2,2,2/2/15,6181,N15572,EWR,IAD,1,C,226181N15572
2,2,2/2/15,3059,N683MQ,CVG,ORD,1,B,223059N683MQ
2,2,2/2/15,3249,N676MQ,ORD,CLE,1,C,223249N676MQ
2,2,2/2/15,3417,N656MQ,ORD,BDL,1,B,223417N656MQ
2,2,2/2/15,5689,N832AS,LGA,IAD,1,C,225689N832AS
2,2,2/2/15,4795,N432SW,GRR,DTW,1,C,224795N432SW
2,2,2/2/15,7369,N783CA,APN,DTW,1,C,227369N783CA
2,2,2/2/15,4902,N859AS,DTW,LEX,1,A,224902N859AS
2,2,2/2/15,1547,,ORD,BOS,1,B,221547
2,2,2/2/15,1139,,DEN,LGA,1,B,221139
2,2,2/2/15,6030,N13908,ORD,SBN,1,C,226030N13908
2,2,2/2/15,5431,N824AS,ORD,MKE,1,B,225431N824AS
2,2,2/2/15,85,N705AS,SEA,ANC,1,A,2285N705AS
2,2,2/2/15,489,N346JB,BOS,DCA,1,B,22489N346JB
2,2,2/2/15,422,N8314L,TPA,MDW,1,B,22422N8314L
2,2,2/2/15,3099,N601MQ,ACT,DFW,1,A,223099N601MQ
2,2,2/2/15,3171,N634MQ,CMH,ORD,1,C,223171N634MQ
2,2,2/2/15,3636,N854MQ,ORD,IND,1,B,223636N854MQ
2,2,2/2/15,1575,,DEN,ORD,1,B,221575
2,2,2/2/15,327,,LGA,ORD,1,B,22327
2,2,2/2/15,4581,N11140,GSO,EWR,1,C,224581N11140
2,2,2/2/15,1452,N3KYAA,ORD,DCA,1,B,221452N3KYAA
2,2,2/2/15,965,N729JB,BOS,RSW,1,B,22965N729JB
2,2,2/2/15,1244,,LAX,EWR,1,B,221244
2,2,2/2/15,289,N7815L,BWI,ALB,1,B,22289N7815L
2,2,2/2/15,4921,N843AS,DTW,ERI,1,B,224921N843AS
2,2,2/2/15,4981,N853AS,EVV,DTW,1,A,224981N853AS
2,2,2/2/15,5588,N719EV,ATL,GSP,1,A,225588N719EV
2,2,2/2/15,3063,N814MQ,HPN,ORD,1,C,223063N814MQ
2,2,2/2/15,3157,N515MQ,ORD,ABQ,1,B,223157N515MQ
2,2,2/2/15,1667,N179JB,BOS,CHS,1,B,221667N179JB
2,2,2/2/15,3632,N692MQ,HSV,DFW,1,A,223632N692MQ
2,2,2/2/15,5396,N913SW,MKE,ORD,1,B,225396N913SW
2,2,2/2/15,271,,IAH,ORD,1,B,22271
2,2,2/2/15,310,,MCO,EWR,1,A,22310
2,2,2/2/15,1281,N3GWAA,EWR,PHX,1,B,221281N3GWAA
2,2,2/2/15,395,N334JB,HPN,MCO,1,B,22395N334JB
2,2,2/2/15,1083,N358JB,BOS,RDU,1,B,221083N358JB
2,2,2/2/15,179,N794AA,JFK,SFO,1,B,22179N794AA
2,2,2/2/15,437,N975AT,JFK,BOS,1,B,22437N975AT
2,2,2/2/15,518,N274JB,JFK,BOS,1,B,22518N274JB
2,2,2/2/15,1342,N938DL,BOS,DTW,1,B,221342N938DL
2,2,2/2/15,3261,N14916,ORD,DTW,1,C,223261N14916
2,2,2/2/15,4255,N14960,EWR,CHS,1,C,224255N14960
2,2,2/2/15,4364,N15574,BUF,EWR,1,C,224364N15574
2,2,2/2/15,1558,,IAH,EWR,1,B,221558
2,2,2/2/15,1970,,EWR,CLT,1,B,221970
2,2,2/2/15,2110,,DCA,BOS,1,B,222110
2,2,2/2/15,709,N237WN,BWI,BDL,1,B,22709N237WN
2,2,2/2/15,3834,N708SW,BWI,ISP,1,B,223834N708SW
2,2,2/2/15,1166,N8309C,BWI,MDW,1,A,221166N8309C
2,2,2/2/15,3587,,BWI,PWM,1,B,223587
2,2,2/2/15,2771,N786SW,CMH,MDW,1,A,222771N786SW
2,2,2/2/15,1059,N450WN,LIT,MDW,1,A,221059N450WN
2,2,2/2/15,1354,N923WN,TUL,MDW,1,A,221354N923WN
2,2,2/2/15,5025,N924EV,MBS,DTW,1,A,225025N924EV
2,2,2/2/15,3075,N906MQ,ORD,GRB,1,C,223075N906MQ
2,2,2/2/15,3677,N604MQ,ORD,BNA,1,B,223677N604MQ
2,2,2/2/15,2632,N709BR,ORD,MKE,1,B,222632N709BR
2,2,2/2/15,460,N645JB,FLL,BDL,1,B,22460N645JB
2,2,2/2/15,1271,,LAS,EWR,1,B,221271
2,2,2/2/15,4536,N8933B,DTW,AZO,1,C,224536N8933B
2,2,2/2/15,5204,N117SY,BOS,ORD,1,B,225204N117SY
2,2,2/2/15,6123,N13566,FAR,ORD,1,C,226123N13566
2,2,2/2/15,4473,N15986,MEM,ORD,1,C,224473N15986
2,2,2/2/15,3049,N922MQ,IND,ORD,1,C,223049N922MQ
2,2,2/2/15,3283,N849MQ,DAY,ORD,1,B,223283N849MQ
2,2,2/2/15,876,N970DL,LGA,PBI,1,B,22876N970DL
2,2,2/2/15,380,N3LNAA,ORD,LGA,1,B,22380N3LNAA
2,2,2/2/15,1431,N926AT,ORD,DTW,1,B,221431N926AT
2,2,2/2/15,913,N843VA,BOS,LAS,1,C,22913N843VA
2,2,2/2/15,2321,N636WN,BWI,MHT,1,B,222321N636WN
2,2,2/2/15,1038,N299WN,BWI,PVD,1,B,221038N299WN
2,2,2/2/15,1142,N261WN,BWI,ROC,1,B,221142N261WN
2,2,2/2/15,355,N932WN,LGA,MKE,1,B,22355N932WN
2,2,2/2/15,1621,N475WN,MDW,SDF,1,B,221621N475WN
2,2,2/2/15,4711,N13123,EWR,STL,1,C,224711N13123
2,2,2/2/15,3298,N688MQ,ORD,XNA,1,B,223298N688MQ
2,2,2/2/15,4529,N685BR,DTW,SBN,1,B,224529N685BR
2,2,2/2/15,3949,N11194,MCI,ORD,1,C,223949N11194
2,2,2/2/15,5023,N712EV,GSO,ATL,1,B,225023N712EV
2,2,2/2/15,5526,N929EV,LIT,ORD,1,B,225526N929EV
2,2,2/2/15,5909,N12922,CAK,ORD,1,C,225909N12922
2,2,2/2/15,6008,N13979,LEX,ORD,1,C,226008N13979
2,2,2/2/15,5533,N970SW,XNA,ORD,1,B,225533N970SW
2,2,2/2/15,499,,ORD,SFO,1,B,22499
2,2,2/2/15,2269,N559JB,BOS,FLL,1,B,222269N559JB
2,2,2/2/15,577,,CLE,ORD,1,B,22577
2,2,2/2/15,1368,N287WN,MCI,BOS,1,B,221368N287WN
2,2,2/2/15,3814,,MCO,PVD,1,B,223814
2,2,2/2/15,3156,N654MQ,DFW,SJT,1,A,223156N654MQ
2,2,2/2/15,3134,N1EAMQ,LGA,STL,1,C,223134N1EAMQ
2,2,2/2/15,3370,N503MQ,DCA,JFK,1,C,223370N503MQ
2,2,2/2/15,3546,N660MQ,ORD,CMI,1,C,223546N660MQ
2,2,2/2/15,5454,N956SW,SFO,SMF,1,B,225454N956SW
2,2,2/2/15,1723,,BOS,SFO,1,B,221723
2,2,2/2/15,717,N309JB,BOS,JFK,1,B,22717N309JB
2,2,2/2/15,3629,N815MQ,LIT,ORD,1,C,223629N815MQ
2,2,2/2/15,1921,N294JB,BOS,PBI,1,B,221921N294JB
2,2,2/2/15,1286,N956DL,ATL,LGA,1,B,221286N956DL
2,2,2/2/15,4969,N121SY,DCA,ORD,1,B,224969N121SY
2,2,2/2/15,277,N7811F,DEN,MDW,1,A,22277N7811F
2,2,2/2/15,3214,N648MQ,DTW,ORD,1,B,223214N648MQ
2,2,2/2/15,239,N622NK,BOS,RSW,1,B,22239N622NK
2,2,2/2/15,2076,N349NW,MCO,LGA,1,B,222076N349NW
2,2,2/2/15,1201,,ORD,AUS,1,B,221201
2,2,2/2/15,152,N652JB,MCO,BOS,1,B,22152N652JB
2,2,2/2/15,812,N935DL,ATL,ORD,1,B,22812N935DL
2,2,2/2/15,533,N265JB,BDL,TPA,1,B,22533N265JB
2,2,2/2/15,520,,ORD,CLE,1,B,22520
2,2,2/2/15,766,N527VA,DAL,LGA,1,C,22766N527VA
2,2,2/2/15,48,N356SW,BWI,BOS,1,B,2248N356SW
2,2,2/2/15,352,N386SW,OMA,MDW,1,B,22352N386SW
2,2,2/2/15,513,N298WN,TPA,PVD,1,B,22513N298WN
2,2,2/2/15,6050,N13965,DTW,ORD,1,C,226050N13965
2,2,2/2/15,3638,N531MQ,ORD,COU,1,B,223638N531MQ
2,2,2/2/15,197,N619NK,LGA,FLL,1,D,22197N619NK
2,2,2/2/15,4730,N12145,ORD,DAY,1,C,224730N12145
2,2,2/2/15,5184,N976SW,SDF,ORD,1,B,225184N976SW
2,2,2/2/15,5349,N903SW,DLH,ORD,1,B,225349N903SW
2,2,2/2/15,2602,N179JB,JFK,BUF,1,B,222602N179JB
2,2,2/2/15,384,,MIA,EWR,1,B,22384
2,2,2/2/15,1133,N3CGAA,LGA,MIA,1,B,221133N3CGAA
2,2,2/2/15,207,N231JB,PWM,JFK,1,B,22207N231JB
2,2,2/2/15,1405,,EWR,PBI,1,B,221405
2,2,2/2/15,3180,N682MQ,ORD,BIS,1,B,223180N682MQ
2,2,2/2/15,2611,N997DL,BOS,MCO,1,B,222611N997DL
2,2,2/2/15,480,,ORD,DEN,1,B,22480
2,2,2/2/15,3395,N542MQ,MEM,ORD,1,C,223395N542MQ
2,2,2/2/15,3481,N644MQ,FWA,ORD,1,B,223481N644MQ
2,2,2/2/15,4995,N927SW,CVG,ORD,1,B,224995N927SW
2,2,2/2/15,2676,N894AT,LGA,BOS,1,B,222676N894AT
2,2,2/2/15,1947,N961DL,LGA,ATL,1,B,221947N961DL
2,2,2/2/15,4299,N13550,EWR,ROC,1,C,224299N13550
2,2,2/2/15,4679,N16919,EWR,JAX,1,C,224679N16919
2,2,2/2/15,19,N786AA,JFK,LAX,1,B,2219N786AA
2,2,2/2/15,390,N521JB,DCA,BOS,1,B,22390N521JB
2,2,2/2/15,451,N708JB,BOS,MCO,1,B,22451N708JB
2,2,2/2/15,2403,N938AT,MIA,LGA,1,B,222403N938AT
2,2,2/2/15,2449,N321NB,LGA,DTW,1,B,222449N321NB
2,2,2/2/15,2675,N969AT,BOS,LGA,1,B,222675N969AT
2,2,2/2/15,1801,N937DN,BOS,ATL,1,B,221801N937DN
2,2,2/2/15,3255,N11199,GSP,EWR,1,C,223255N11199
2,2,2/2/15,4441,N14179,LGA,CLE,1,C,224441N14179
2,2,2/2/15,2111,,BOS,DCA,1,B,222111
2,2,2/2/15,2144,,LGA,BOS,1,B,222144
2,2,2/2/15,2145,,BOS,LGA,1,B,222145
2,2,2/2/15,2176,,DCA,LGA,1,B,222176
2,2,2/2/15,2177,,LGA,DCA,1,B,222177
2,2,2/2/15,793,,TPA,ORD,1,B,22793
2,2,2/2/15,1021,,CLE,EWR,1,B,221021
2,2,2/2/15,1145,,LGA,ORD,1,B,221145
2,2,2/2/15,1153,,LAS,SFO,1,B,221153
2,2,2/2/15,255,N761RR,FLL,PVD,1,B,22255N761RR
2,2,2/2/15,979,N8634A,MCO,MDW,1,A,22979N8634A
2,2,2/2/15,2193,,MDW,STL,1,B,222193
2,2,2/2/15,2925,N645MQ,ORD,MHK,1,B,222925N645MQ
2,2,2/2/15,2914,N668MQ,ORD,SDF,1,B,222914N668MQ
2,2,2/2/15,3425,N658MQ,DSM,ORD,1,C,223425N658MQ
2,2,2/2/15,2640,N693BR,ICT,ORD,1,B,222640N693BR
2,2,2/2/15,6446,N105SY,ORD,DCA,1,B,226446N105SY
2,2,2/2/15,3281,N6EAMQ,LGA,CMH,1,C,223281N6EAMQ
2,2,2/2/15,1100,N3CXAA,LGA,DFW,1,B,221100N3CXAA
2,2,2/2/15,842,N595JB,SAV,JFK,1,B,22842N595JB
2,2,2/2/15,4510,N15912,EWR,MKE,1,C,224510N15912
2,2,2/2/15,4761,N16170,GRR,ORD,1,C,224761N16170
2,2,2/2/15,2931,N853MQ,BMI,ORD,1,B,222931N853MQ
2,2,2/2/15,4199,N13975,CLE,LGA,1,C,224199N13975
2,2,2/2/15,1582,N3JJAA,BOS,MIA,1,B,221582N3JJAA
2,2,2/2/15,1486,N197JB,PIT,BOS,1,B,221486N197JB
2,2,2/2/15,1698,N968AT,FLL,LGA,1,B,221698N968AT
2,2,2/2/15,1980,,BOS,CLT,1,B,221980
2,2,2/2/15,6534,N983SW,DEN,IDA,1,B,226534N983SW
2,2,2/2/15,4132,N430WN,MCO,BUF,1,B,224132N430WN
2,2,2/2/15,3578,N656SW,MCO,MHT,1,B,223578N656SW
2,2,2/2/15,2139,N8602F,MSP,MDW,1,B,222139N8602F
2,2,2/2/15,4994,N371CA,RDU,LGA,1,A,224994N371CA
2,2,2/2/15,5142,N740EV,PVD,DTW,1,B,225142N740EV
2,2,2/2/15,5353,N760EV,LGA,CLE,1,A,225353N760EV
2,2,2/2/15,2981,N819MQ,RIC,ORD,1,B,222981N819MQ
2,2,2/2/15,776,,ORD,MCO,1,B,22776
2,2,2/2/15,1214,N183JB,DFW,BOS,1,B,221214N183JB
2,2,2/2/15,1633,N266JB,BTV,JFK,1,B,221633N266JB
2,2,2/2/15,843,,SAN,ORD,1,B,22843
2,2,2/2/15,510,N236WN,BUF,BWI,1,B,22510N236WN
2,2,2/2/15,287,N375SW,MKE,LGA,1,B,22287N375SW
2,2,2/2/15,527,N222WN,HOU,MDW,1,A,22527N222WN
2,2,2/2/15,5237,N398CA,LGA,MCI,1,A,225237N398CA
2,2,2/2/15,5958,N41104,BNA,EWR,1,C,225958N41104
2,2,2/2/15,3225,N836MQ,JFK,DCA,1,C,223225N836MQ
2,2,2/2/15,589,N228JB,BOS,DCA,1,A,22589N228JB
2,2,2/2/15,3944,N15983,MEM,EWR,1,C,223944N15983
2,2,2/2/15,5236,N750EV,ORF,DTW,1,B,225236N750EV
2,2,2/2/15,285,N274JB,ROC,JFK,1,B,22285N274JB
2,2,2/2/15,6172,N12145,MLI,ORD,1,C,226172N12145
2,2,2/2/15,6191,N960SW,DEN,BFL,1,B,226191N960SW
2,2,2/2/15,1179,N3JLAA,MIA,DCA,1,B,221179N3JLAA
2,2,2/2/15,1808,N995AT,LGA,TPA,1,B,221808N995AT
2,2,2/2/15,1804,,PHL,BOS,1,B,221804
2,2,2/2/15,489,N901WN,JAX,MDW,1,B,22489N901WN
2,2,2/2/15,5099,N839AS,PIA,ATL,1,A,225099N839AS
2,2,2/2/15,5911,N13995,GRB,ORD,1,C,225911N13995
2,2,2/2/15,3662,N612MQ,ORD,TOL,1,C,223662N612MQ
2,2,2/2/15,311,N281JB,BOS,ORD,1,B,22311N281JB
2,2,2/2/15,891,,LGA,CLT,1,B,22891
2,2,2/2/15,2023,,MSP,PHX,1,A,222023
2,2,2/2/15,362,N746SW,BOS,ATL,1,B,22362N746SW
2,2,2/2/15,2771,N786SW,MDW,MCI,1,A,222771N786SW
2,2,2/2/15,5164,N748EV,MCI,LGA,1,B,225164N748EV
2,2,2/2/15,2999,N663MQ,ORD,CVG,1,B,222999N663MQ
2,2,2/2/15,3043,N815MQ,ORD,FNT,1,B,223043N815MQ
2,2,2/2/15,3672,N655MQ,DBQ,ORD,1,C,223672N655MQ
2,2,2/2/15,3479,N637MQ,AZO,ORD,1,B,223479N637MQ
2,2,2/2/15,3947,N19966,MSN,ORD,1,C,223947N19966
2,2,2/2/15,3500,N543MQ,SYR,ORD,1,C,223500N543MQ
2,2,2/2/15,496,N975AT,JFK,RSW,1,B,22496N975AT
2,2,2/2/15,829,N338NB,BOS,MSP,1,B,22829N338NB
2,2,2/2/15,782,,LGA,CAK,1,B,22782
2,2,2/2/15,1716,N521JB,TPA,LGA,1,B,221716N521JB
2,2,2/2/15,4445,N11565,EWR,IND,1,C,224445N11565
2,2,2/2/15,3093,N639MQ,TUL,ORD,1,B,223093N639MQ
2,2,2/2/15,620,N746JB,SAN,BOS,1,B,22620N746JB
2,2,2/2/15,527,,BDL,ORD,1,B,22527
2,2,2/2/15,1079,,SFO,BOS,1,B,221079
2,2,2/2/15,35,N3EAAA,DFW,DCA,1,B,2235N3EAAA
2,2,2/2/15,782,N307JB,RIC,BOS,1,B,22782N307JB
2,2,2/2/15,2631,N315NB,MSY,JFK,1,B,222631N315NB
2,2,2/2/15,1827,,BOS,PHL,1,B,221827
2,2,2/2/15,1937,,CLT,BOS,1,B,221937
2,2,2/2/15,2112,,DCA,BOS,1,B,222112
2,2,2/2/15,1091,,OAK,LAX,1,A,221091
2,2,2/2/15,246,N917WN,MDW,DEN,1,A,22246N917WN
2,2,2/2/15,3158,N689MQ,SGF,ORD,1,B,223158N689MQ
2,2,2/2/15,3340,N818MQ,LGA,TYS,1,C,223340N818MQ
2,2,2/2/15,4729,N26549,ORD,BNA,1,C,224729N26549
2,2,2/2/15,315,N328JB,SYR,JFK,1,B,22315N328JB
2,2,2/2/15,1200,N627DL,ATL,BOS,1,B,221200N627DL
2,2,2/2/15,1756,,EWR,TPA,1,B,221756
2,2,2/2/15,786,,ORD,ATL,1,B,22786
2,2,2/2/15,3255,N532MQ,CMH,ORD,1,B,223255N532MQ
2,2,2/2/15,322,N3BHAA,ORD,DCA,1,B,22322N3BHAA
2,2,2/2/15,1186,N3FYAA,BOS,DFW,1,B,221186N3FYAA
2,2,2/2/15,1447,N284JB,HPN,TPA,1,B,221447N284JB
2,2,2/2/15,441,N922DL,JFK,MIA,1,B,22441N922DL
2,2,2/2/15,2219,N350NA,LGA,MSP,1,B,222219N350NA
2,2,2/2/15,1756,,CLT,BDL,1,B,221756
2,2,2/2/15,61,N961WN,DCA,MDW,1,B,2261N961WN
2,2,2/2/15,2187,N8624J,LGA,MDW,1,B,222187N8624J
2,2,2/2/15,4542,N918WN,STL,LGA,1,B,224542N918WN
2,2,2/2/15,5516,N758EV,LGA,MHT,1,B,225516N758EV
2,2,2/2/15,3058,N634MQ,ORD,BWI,1,B,223058N634MQ
2,2,2/2/15,3475,N633MQ,ORD,CID,1,B,223475N633MQ
2,2,2/2/15,5447,N824AS,MKE,ORD,1,B,225447N824AS
2,2,2/2/15,3530,N504MQ,CVG,ORD,1,C,223530N504MQ
2,2,2/2/15,4110,N18101,CLE,BOS,1,C,224110N18101
2,2,2/2/15,3556,N820MQ,ORF,LGA,1,B,223556N820MQ
2,2,2/2/15,1887,N324JB,ORH,MCO,1,B,221887N324JB
2,2,2/2/15,5339,N980SW,ORD,SPI,1,B,225339N980SW
2,2,2/2/15,186,,ORD,BOS,1,B,22186
2,2,2/2/15,1788,N945DL,LGA,MCO,1,B,221788N945DL
2,2,2/2/15,4251,N14198,DTW,EWR,1,C,224251N14198
2,2,2/2/15,765,N529VA,LGA,DAL,1,C,22765N529VA
2,2,2/2/15,921,N8612K,CLE,MDW,1,A,22921N8612K
2,2,2/2/15,4383,N900WN,MDW,DTW,1,A,224383N900WN
