MONTH,DAY,DATE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,CANCELLED,CANCELLATION_CODE,ID
1,11,1/11/20,425,N687NK,ORD,FLL,1,B,111425N687NK
1,17,1/17/20,425,N673NK,ORD,FLL,1,B,117425N673NK
1,17,1/17/20,427,N632NK,MSP,TPA,1,B,117427N632NK
1,11,1/11/20,446,N605NK,LAS,ORD,1,C,111446N605NK
1,11,1/11/20,446,N605NK,ORD,ATL,1,C,111446N605NK
1,11,1/11/20,457,N631NK,ORD,LAS,1,C,111457N631NK
1,10,1/10/20,470,N672NK,LAS,DFW,1,B,110470N672NK
1,18,1/18/20,475,N523NK,LGA,DTW,1,B,118475N523NK
1,10,1/10/20,484,N608NK,DFW,PHL,1,B,110484N608NK
1,11,1/11/20,500,N908NK,IAH,ORD,1,C,111500N908NK
1,17,1/17/20,500,N908NK,IAH,ORD,1,B,117500N908NK
1,25,1/25/20,539,N531NK,SJU,TPA,1,A,125539N531NK
1,11,1/11/20,563,N523NK,ORD,SAN,1,B,111563N523NK
1,11,1/11/20,564,N523NK,SAN,ORD,1,B,111564N523NK
1,17,1/17/20,564,N523NK,SAN,ORD,1,B,117564N523NK
1,12,1/12/20,595,N908NK,ORD,IAH,1,C,112595N908NK
1,18,1/18/20,595,N908NK,ORD,IAH,1,B,118595N908NK
1,11,1/11/20,600,N919NK,FLL,ATL,1,B,111600N919NK
1,1,1/1/20,604,N614NK,FLL,LGA,1,A,11604N614NK
1,18,1/18/20,605,N658NK,DTW,RSW,1,B,118605N658NK
1,18,1/18/20,606,N691NK,RSW,DTW,1,B,118606N691NK
1,16,1/16/20,610,N668NK,FLL,BOS,1,A,116610N668NK
1,1,1/1/20,612,N655NK,LAS,MSP,1,A,11612N655NK
1,15,1/15/20,615,N668NK,BOS,FLL,1,A,115615N668NK
1,17,1/17/20,636,N692NK,TPA,DTW,1,B,117636N692NK
1,18,1/18/20,639,N649NK,DTW,TPA,1,B,118639N649NK
1,18,1/18/20,643,N692NK,DTW,TPA,1,B,118643N692NK
1,18,1/18/20,650,N649NK,TPA,DTW,1,B,118650N649NK
1,17,1/17/20,684,N658NK,RSW,DTW,1,B,117684N658NK
1,17,1/17/20,709,N922NK,LAX,DTW,1,B,117709N922NK
1,11,1/11/20,728,N658NK,TPA,ORD,1,B,111728N658NK
1,18,1/18/20,729,N679NK,ORD,TPA,1,B,118729N679NK
1,11,1/11/20,730,N667NK,LAX,ORD,1,B,111730N667NK
1,11,1/11/20,731,N667NK,ORD,LAX,1,B,111731N667NK
1,10,1/10/20,734,N681NK,DFW,DTW,1,B,110734N681NK
1,17,1/17/20,734,N667NK,DFW,DTW,1,B,117734N667NK
1,11,1/11/20,736,N512NK,LAX,ORD,1,B,111736N512NK
1,17,1/17/20,736,N504NK,LAX,ORD,1,B,117736N504NK
1,17,1/17/20,744,N679NK,TPA,ORD,1,B,117744N679NK
1,18,1/18/20,744,N677NK,TPA,ORD,1,B,118744N677NK
1,11,1/11/20,745,N658NK,ORD,TPA,1,B,111745N658NK
1,18,1/18/20,745,N677NK,ORD,TPA,1,B,118745N677NK
1,11,1/11/20,762,N695NK,ATL,ORD,1,C,111762N695NK
1,17,1/17/20,763,N614NK,MSP,LAS,1,B,117763N614NK
1,18,1/18/20,801,N667NK,DTW,MCO,1,B,118801N667NK
1,10,1/10/20,813,N512NK,TPA,DFW,1,B,110813N512NK
1,11,1/11/20,903,N512NK,ORD,DFW,1,B,111903N512NK
1,17,1/17/20,903,N504NK,ORD,DFW,1,B,117903N504NK
1,17,1/17/20,912,N656NK,MCO,ORD,1,B,117912N656NK
1,11,1/11/20,927,N653NK,ORD,MCO,1,B,111927N653NK
1,11,1/11/20,929,N695NK,ORD,MCO,1,C,111929N695NK
1,18,1/18/20,939,N694NK,DTW,IAH,1,B,118939N694NK
1,11,1/11/20,940,N512NK,DFW,ORD,1,B,111940N512NK
1,17,1/17/20,975,N622NK,DTW,DEN,1,B,117975N622NK
1,17,1/17/20,976,N622NK,DEN,DTW,1,B,117976N622NK
1,18,1/18/20,985,N691NK,DTW,MSY,1,B,118985N691NK
1,11,1/11/20,992,N650NK,MSY,ORD,1,C,111992N650NK
1,17,1/17/20,992,N637NK,MSY,ORD,1,B,117992N637NK
1,11,1/11/20,3806,N161PQ,DTW,ORD,1,B,1113806N161PQ
1,11,1/11/20,3806,N161PQ,ORD,DTW,1,B,1113806N161PQ
1,11,1/11/20,3834,N912EV,AZO,MSP,1,B,1113834N912EV
1,11,1/11/20,3999,N629BR,MBS,MSP,1,B,1113999N629BR
1,11,1/11/20,4029,N161PQ,MBS,DTW,1,B,1114029N161PQ
1,11,1/11/20,5029,N970SW,PBG,IAD,1,B,1115029N970SW
1,11,1/11/20,5033,N492SW,EAU,ORD,1,B,1115033N492SW
1,11,1/11/20,5034,N881AS,FWA,ORD,1,B,1115034N881AS
1,11,1/11/20,5035,N881AS,ORD,FWA,1,B,1115035N881AS
1,11,1/11/20,5037,N929SW,ORD,MKG,1,B,1115037N929SW
1,11,1/11/20,5038,N924SW,ORD,SHD,1,B,1115038N924SW
1,11,1/11/20,5040,N929SW,MKG,ORD,1,B,1115040N929SW
1,11,1/11/20,5041,N867AS,ORD,MKG,1,B,1115041N867AS
1,11,1/11/20,5043,N862AS,IAD,PBG,1,B,1115043N862AS
1,11,1/11/20,5045,N929SW,MBS,ORD,1,B,1115045N929SW
1,11,1/11/20,5049,N910SW,ORD,FWA,1,B,1115049N910SW
1,11,1/11/20,5053,N979SW,CMX,ORD,1,B,1115053N979SW
1,11,1/11/20,5054,N924SW,IAD,SHD,1,B,1115054N924SW
1,11,1/11/20,5060,N924SW,ORD,AVL,1,B,1115060N924SW
1,11,1/11/20,5061,N960SW,ORD,CMX,1,B,1115061N960SW
1,11,1/11/20,5062,N492SW,ORD,EAU,1,B,1115062N492SW
1,11,1/11/20,5066,N971SW,ORD,CKB,1,B,1115066N971SW
1,11,1/11/20,5068,N910SW,EAR,ORD,1,B,1115068N910SW
1,11,1/11/20,5070,N876AS,ORD,PAH,1,B,1115070N876AS
1,11,1/11/20,5071,N971SW,ORD,SPI,1,B,1115071N971SW
1,11,1/11/20,5072,N959SW,ORD,SPI,1,B,1115072N959SW
1,11,1/11/20,5073,N881AS,FWA,ORD,1,B,1115073N881AS
1,11,1/11/20,5079,N924SW,OGS,ORD,1,B,1115079N924SW
1,11,1/11/20,5081,N909EV,LWB,ORD,1,B,1115081N909EV
1,11,1/11/20,5082,N927SW,MKG,ORD,1,B,1115082N927SW
1,11,1/11/20,5083,N910SW,ORD,EAR,1,B,1115083N910SW
1,11,1/11/20,5087,N971SW,SPI,ORD,1,B,1115087N971SW
1,11,1/11/20,5089,N980SW,ORD,FWA,1,B,1115089N980SW
1,11,1/11/20,5091,N909EV,ORD,LWB,1,B,1115091N909EV
1,11,1/11/20,5092,N929SW,ORD,MBS,1,B,1115092N929SW
1,11,1/11/20,5094,N903SW,ORD,PAH,1,B,1115094N903SW
1,11,1/11/20,5095,N971SW,CKB,IAD,1,B,1115095N971SW
1,11,1/11/20,5096,N903SW,PAH,ORD,1,B,1115096N903SW
1,11,1/11/20,5103,N932SW,CGI,ORD,1,B,1115103N932SW
1,11,1/11/20,5108,N920SW,ATY,ORD,1,B,1115108N920SW
1,11,1/11/20,5112,N492SW,FWA,ORD,1,B,1115112N492SW
1,11,1/11/20,5115,N970SW,IAD,PBG,1,B,1115115N970SW
1,11,1/11/20,5119,N963SW,ORD,CGI,1,B,1115119N963SW
1,11,1/11/20,5122,N932SW,ORD,MBS,1,B,1115122N932SW
1,11,1/11/20,5123,N920SW,ORD,ATY,1,B,1115123N920SW
1,11,1/11/20,5128,N924SW,AVL,ORD,1,B,1115128N924SW
1,11,1/11/20,5136,N868AS,ORD,AVL,1,B,1115136N868AS
1,11,1/11/20,5141,N979SW,ORD,CMX,1,B,1115141N979SW
1,11,1/11/20,5142,N924SW,ORD,OGS,1,B,1115142N924SW
1,11,1/11/20,5143,N910SW,ORD,EAU,1,B,1115143N910SW
1,11,1/11/20,5147,N920SW,PAH,ORD,1,B,1115147N920SW
1,11,1/11/20,5150,N924SW,DLH,ORD,1,B,1115150N924SW
1,11,1/11/20,5157,N924SW,SHD,IAD,1,B,1115157N924SW
1,11,1/11/20,5162,N929SW,AVL,ORD,1,B,1115162N929SW
1,11,1/11/20,5167,N924SW,SHD,ORD,1,B,1115167N924SW
1,11,1/11/20,5197,N924SW,ORD,DLH,1,B,1115197N924SW
1,11,1/11/20,5209,N792SK,ASE,LAX,1,B,1115209N792SK
1,11,1/11/20,5213,N868AS,BUF,ORD,1,B,1115213N868AS
1,11,1/11/20,5216,N743SK,ASE,IAH,1,B,1115216N743SK
1,11,1/11/20,5237,N962SW,BHM,ORD,1,B,1115237N962SW
1,11,1/11/20,5245,N857AS,SHV,DEN,1,B,1115245N857AS
1,11,1/11/20,5256,N125SY,PSP,ORD,1,B,1115256N125SY
1,11,1/11/20,5259,N971SW,CID,ORD,1,B,1115259N971SW
1,11,1/11/20,5274,N144SY,BOI,ORD,1,B,1115274N144SY
1,11,1/11/20,5292,N906EV,COS,ORD,1,B,1115292N906EV
1,11,1/11/20,5295,N924SW,AZO,ORD,1,B,1115295N924SW
1,11,1/11/20,5296,N143SY,MKE,IAH,1,B,1115296N143SY
1,11,1/11/20,5297,N119SY,ORD,JAX,1,B,1115297N119SY
1,11,1/11/20,5299,N908EV,ORD,BIS,1,B,1115299N908EV
1,11,1/11/20,5330,N114SY,ORD,FCA,1,B,1115330N114SY
1,11,1/11/20,5331,N779SK,ORD,ASE,1,B,1115331N779SK
1,11,1/11/20,5347,,SUN,DEN,1,A,1115347
1,11,1/11/20,5351,N144SY,ORD,BNA,1,B,1115351N144SY
1,11,1/11/20,5364,N928SW,LAX,RNO,1,A,1115364N928SW
1,11,1/11/20,5376,N794SK,MMH,DEN,1,B,1115376N794SK
1,11,1/11/20,5380,N862AS,CHS,ORD,1,B,1115380N862AS
1,11,1/11/20,5385,N962SW,ORD,LIT,1,B,1115385N962SW
1,11,1/11/20,5392,N938SW,DTW,ORD,1,B,1115392N938SW
1,11,1/11/20,5393,N125SY,ORD,OKC,1,B,1115393N125SY
1,11,1/11/20,5399,N862AS,SBN,ORD,1,B,1115399N862AS
1,11,1/11/20,5405,,SUN,SFO,1,A,1115405
1,11,1/11/20,5418,N908EV,FAR,ORD,1,B,1115418N908EV
1,11,1/11/20,5439,N119SY,ORD,SUN,1,B,1115439N119SY
1,11,1/11/20,5494,N209SY,ORD,PSP,1,B,1115494N209SY
1,11,1/11/20,5495,N209SY,PSP,ORD,1,B,1115495N209SY
1,11,1/11/20,5500,N792SK,DEN,ASE,1,B,1115500N792SK
1,11,1/11/20,5502,N790SK,DEN,ASE,1,B,1115502N790SK
1,11,1/11/20,5518,N160SY,ORD,BNA,1,B,1115518N160SY
1,11,1/11/20,5520,N119SY,JAX,ORD,1,B,1115520N119SY
1,11,1/11/20,5548,N924SW,ORD,AZO,1,B,1115548N924SW
1,11,1/11/20,5556,N861AS,ORD,SBN,1,B,1115556N861AS
1,11,1/11/20,5561,N785SK,ORD,CHS,1,B,1115561N785SK
1,11,1/11/20,5563,N862AS,ORD,CHS,1,B,1115563N862AS
1,11,1/11/20,5567,N168SY,OKC,ORD,1,B,1115567N168SY
1,11,1/11/20,5577,N114SY,LNK,ORD,1,B,1115577N114SY
1,11,1/11/20,5581,N881AS,ORD,MKE,1,B,1115581N881AS
1,11,1/11/20,5592,N881AS,MKE,ORD,1,B,1115592N881AS
1,11,1/11/20,5598,N797SK,LAX,MMH,1,B,1115598N797SK
1,11,1/11/20,5602,N203SY,ORD,BNA,1,B,1115602N203SY
1,11,1/11/20,5603,N971SW,ORD,CID,1,B,1115603N971SW
1,11,1/11/20,5615,N783SK,ASE,ORD,1,B,1115615N783SK
1,11,1/11/20,5619,N125SY,MLI,ORD,1,B,1115619N125SY
1,11,1/11/20,5624,N794SK,DEN,MMH,1,B,1115624N794SK
1,11,1/11/20,5626,N151SY,ORD,CLT,1,B,1115626N151SY
1,11,1/11/20,5627,N787SK,ASE,ORD,1,B,1115627N787SK
1,11,1/11/20,5630,N779SK,ASE,DEN,1,B,1115630N779SK
1,11,1/11/20,5636,N963SW,ORD,ROC,1,B,1115636N963SW
1,11,1/11/20,5639,N909SW,COS,ORD,1,B,1115639N909SW
1,11,1/11/20,5642,N151SY,ORD,JAC,1,B,1115642N151SY
1,11,1/11/20,5645,N161SY,DEN,EGE,1,B,1115645N161SY
1,11,1/11/20,5647,N941SW,SFO,SBA,1,A,1115647N941SW
1,11,1/11/20,5651,N861AS,BIS,ORD,1,B,1115651N861AS
1,11,1/11/20,5656,,SUN,LAX,1,A,1115656
1,11,1/11/20,5658,N783SK,ORD,ASE,1,B,1115658N783SK
1,11,1/11/20,5662,N909SW,ORD,FAR,1,B,1115662N909SW
1,11,1/11/20,5666,N929SW,ORD,COS,1,B,1115666N929SW
1,11,1/11/20,5667,N796SK,SBP,SFO,1,A,1115667N796SK
1,11,1/11/20,5669,N979SW,LNK,ORD,1,B,1115669N979SW
1,11,1/11/20,5672,N881AS,ORD,JAN,1,B,1115672N881AS
1,11,1/11/20,5677,N789SK,SLC,ORD,1,B,1115677N789SK
1,11,1/11/20,5679,N140SY,EGE,SFO,1,B,1115679N140SY
1,11,1/11/20,5689,N134SY,BNA,ORD,1,B,1115689N134SY
1,11,1/11/20,5691,N151SY,ORD,BOI,1,B,1115691N151SY
1,11,1/11/20,5698,N927SW,ORD,SBN,1,B,1115698N927SW
1,11,1/11/20,5711,N151SY,CLT,ORD,1,B,1115711N151SY
1,11,1/11/20,5715,N142SY,ORD,LAN,1,B,1115715N142SY
1,11,1/11/20,5721,N787SK,ORD,ASE,1,B,1115721N787SK
1,11,1/11/20,5722,N779SK,ORD,SRQ,1,B,1115722N779SK
1,11,1/11/20,5732,N795SK,ASE,IAH,1,B,1115732N795SK
1,11,1/11/20,5734,N138SY,ORD,DTW,1,B,1115734N138SY
1,11,1/11/20,5747,N793SK,ASE,SFO,1,B,1115747N793SK
1,11,1/11/20,5768,N963SW,ROC,ORD,1,B,1115768N963SW
1,11,1/11/20,5773,N960SW,SBN,ORD,1,B,1115773N960SW
1,11,1/11/20,5787,N938SW,ORD,AVP,1,B,1115787N938SW
1,11,1/11/20,5790,N779SK,SRQ,ORD,1,B,1115790N779SK
1,11,1/11/20,5807,N168SY,ORD,OKC,1,B,1115807N168SY
1,11,1/11/20,5814,N203SY,ORD,BOI,1,B,1115814N203SY
1,11,1/11/20,5815,N119SY,SUN,ORD,1,B,1115815N119SY
1,11,1/11/20,5822,N203SY,BNA,ORD,1,B,1115822N203SY
1,11,1/11/20,5829,N787SK,ASE,ORD,1,B,1115829N787SK
1,11,1/11/20,5857,N152SY,MSY,ORD,1,B,1115857N152SY
1,11,1/11/20,5872,N161SY,EGE,DEN,1,B,1115872N161SY
1,11,1/11/20,5874,N796SK,MMH,SFO,1,B,1115874N796SK
1,11,1/11/20,5885,N743SK,IAH,ASE,1,B,1115885N743SK
1,11,1/11/20,5888,N114SY,FCA,ORD,1,C,1115888N114SY
1,11,1/11/20,5890,N784SK,MKE,DEN,1,B,1115890N784SK
1,11,1/11/20,5902,N789SK,STL,DEN,1,B,1115902N789SK
1,11,1/11/20,5906,N138SY,BNA,ORD,1,B,1115906N138SY
1,11,1/11/20,5908,N928SW,RNO,LAX,1,A,1115908N928SW
1,11,1/11/20,5912,N979SW,ORD,LNK,1,B,1115912N979SW
1,11,1/11/20,5921,N152SY,ORD,MSY,1,B,1115921N152SY
1,11,1/11/20,5922,N152SY,BHM,ORD,1,B,1115922N152SY
1,11,1/11/20,5932,N906EV,ORD,ORF,1,B,1115932N906EV
1,11,1/11/20,5940,N862AS,ORD,SBN,1,B,1115940N862AS
1,11,1/11/20,5949,N797SK,MMH,LAX,1,B,1115949N797SK
1,11,1/11/20,5951,N790SK,ASE,DEN,1,B,1115951N790SK
1,11,1/11/20,5952,N209SY,DCA,ORD,1,B,1115952N209SY
1,11,1/11/20,5958,N203SY,DTW,ORD,1,B,1115958N203SY
1,11,1/11/20,5976,N796SK,SFO,MMH,1,B,1115976N796SK
1,11,1/11/20,5996,N789SK,ORD,STL,1,B,1115996N789SK
1,12,1/12/20,3016,N740SK,LEX,ORD,1,B,1123016N740SK
1,12,1/12/20,3035,N724SK,IND,ORD,1,B,1123035N724SK
1,12,1/12/20,3093,N604SK,DTW,ORD,1,B,1123093N604SK
1,12,1/12/20,3115,N874AS,CAK,ORD,1,B,1123115N874AS
1,12,1/12/20,3146,N751EV,GRR,ORD,1,B,1123146N751EV
1,12,1/12/20,3147,N748SK,TVC,ORD,1,B,1123147N748SK
1,12,1/12/20,3176,N726SK,COU,DFW,1,B,1123176N726SK
1,12,1/12/20,3248,N755EV,DFW,MHK,1,B,1123248N755EV
1,12,1/12/20,3252,N755EV,MHK,DFW,1,B,1123252N755EV
1,12,1/12/20,3261,N606SK,MKE,ORD,1,B,1123261N606SK
1,12,1/12/20,3268,N744EV,MSN,ORD,1,B,1123268N744EV
1,12,1/12/20,3412,N170SY,SEA,GEG,1,B,1123412N170SY
1,12,1/12/20,3636,,SUN,SLC,1,A,1123636
1,12,1/12/20,3980,,SUN,SLC,1,A,1123980
1,12,1/12/20,4241,,MLI,DTW,1,A,1124241
1,12,1/12/20,5034,N910SW,FWA,ORD,1,B,1125034N910SW
1,12,1/12/20,5044,N932SW,MBS,ORD,1,B,1125044N932SW
1,12,1/12/20,5064,N932SW,ORD,MBS,1,B,1125064N932SW
1,12,1/12/20,5069,N910SW,EAU,ORD,1,B,1125069N910SW
1,12,1/12/20,5076,N862AS,PBG,IAD,1,B,1125076N862AS
1,12,1/12/20,5079,N932SW,OGS,ORD,1,B,1125079N932SW
1,12,1/12/20,5082,N867AS,MKG,ORD,1,B,1125082N867AS
1,12,1/12/20,5085,N932SW,MBS,ORD,1,B,1125085N932SW
1,12,1/12/20,5103,N963SW,CGI,ORD,1,B,1125103N963SW
1,12,1/12/20,5112,N980SW,FWA,ORD,1,B,1125112N980SW
1,12,1/12/20,5125,N924SW,OGS,IAD,1,C,1125125N924SW
1,12,1/12/20,5127,N932SW,IAD,OGS,1,B,1125127N932SW
1,12,1/12/20,5142,N938SW,ORD,OGS,1,C,1125142N938SW
1,12,1/12/20,5147,N876AS,PAH,ORD,1,B,1125147N876AS
1,12,1/12/20,5156,N959SW,SPI,ORD,1,B,1125156N959SW
1,12,1/12/20,5213,N867AS,BUF,ORD,1,B,1125213N867AS
1,12,1/12/20,5274,N136SY,BOI,ORD,1,B,1125274N136SY
1,12,1/12/20,5294,N932SW,LEX,IAD,1,B,1125294N932SW
1,12,1/12/20,5347,,SUN,DEN,1,A,1125347
1,12,1/12/20,5351,N785SK,CHS,ORD,1,B,1125351N785SK
1,12,1/12/20,5390,N932SW,ORD,LEX,1,B,1125390N932SW
1,12,1/12/20,5399,N927SW,SBN,ORD,1,B,1125399N927SW
1,12,1/12/20,5405,,SUN,SFO,1,A,1125405
1,12,1/12/20,5432,N106SY,DEN,EGE,1,B,1125432N106SY
1,12,1/12/20,5636,N142SY,LAN,ORD,1,B,1125636N142SY
1,12,1/12/20,5644,N867AS,ORD,BUF,1,B,1125644N867AS
1,12,1/12/20,5653,N876AS,ORD,RDU,1,B,1125653N876AS
1,12,1/12/20,5655,N910SW,PIT,ORD,1,A,1125655N910SW
1,12,1/12/20,5656,,SUN,LAX,1,A,1125656
1,12,1/12/20,5658,N787SK,ORD,ASE,1,B,1125658N787SK
1,12,1/12/20,5689,N160SY,BNA,ORD,1,B,1125689N160SY
1,12,1/12/20,5781,N876AS,RDU,ORD,1,B,1125781N876AS
1,12,1/12/20,5785,N870AS,PSC,DEN,1,A,1125785N870AS
1,12,1/12/20,5883,N157SY,SFO,PAE,1,B,1125883N157SY
1,12,1/12/20,5897,N148SY,PAE,SFO,1,B,1125897N148SY
1,12,1/12/20,5908,N928SW,RNO,LAX,1,A,1125908N928SW
1,12,1/12/20,5950,N924SW,IAD,STL,1,C,1125950N924SW
1,12,1/12/20,5961,N743SK,ASE,DEN,1,B,1125961N743SK
1,13,1/13/20,3008,N709SK,FNT,ORD,1,A,1133008N709SK
1,13,1/13/20,3088,N709SK,ORD,FNT,1,A,1133088N709SK
1,13,1/13/20,3097,N705SK,ASE,DFW,1,B,1133097N705SK
1,13,1/13/20,3156,N724SK,ASE,ORD,1,B,1133156N724SK
1,13,1/13/20,3168,N741EV,DFW,MLU,1,B,1133168N741EV
1,13,1/13/20,3264,N745SK,ASE,DFW,1,B,1133264N745SK
1,13,1/13/20,3359,N197SY,SMF,SEA,1,B,1133359N197SY
1,13,1/13/20,3372,N186SY,SEA,BZN,1,B,1133372N186SY
1,13,1/13/20,3373,N186SY,BZN,SEA,1,B,1133373N186SY
1,13,1/13/20,3405,N197SY,SEA,SMF,1,B,1133405N197SY
1,13,1/13/20,3411,N170SY,GEG,SEA,1,B,1133411N170SY
1,13,1/13/20,3636,,SUN,SLC,1,A,1133636
1,13,1/13/20,3709,,SUN,SLC,1,A,1133709
1,13,1/13/20,3980,,SUN,SLC,1,A,1133980
1,13,1/13/20,4241,,MLI,DTW,1,A,1134241
1,13,1/13/20,4733,N897SK,DTW,MSP,1,B,1134733N897SK
1,13,1/13/20,4737,N917EV,MSP,LSE,1,A,1134737N917EV
1,13,1/13/20,5125,N960SW,OGS,IAD,1,B,1135125N960SW
1,13,1/13/20,5127,N960SW,IAD,OGS,1,B,1135127N960SW
1,13,1/13/20,5155,N970SW,HYS,SLN,1,B,1135155N970SW
1,13,1/13/20,5217,N786SK,ASE,DEN,1,B,1135217N786SK
1,13,1/13/20,5226,N785SK,ASE,SFO,1,B,1135226N785SK
1,13,1/13/20,5347,,SUN,DEN,1,A,1135347
1,13,1/13/20,5348,N168SY,ABQ,SFO,1,A,1135348N168SY
1,13,1/13/20,5391,N789SK,DEN,ASE,1,B,1135391N789SK
1,13,1/13/20,5405,,SUN,SFO,1,A,1135405
1,13,1/13/20,5502,N791SK,DEN,ASE,1,B,1135502N791SK
1,13,1/13/20,5598,N784SK,LAX,MMH,1,B,1135598N784SK
1,13,1/13/20,5615,N789SK,ASE,ORD,1,B,1135615N789SK
1,13,1/13/20,5656,,SUN,LAX,1,A,1135656
1,13,1/13/20,5681,N876AS,IAH,LCH,1,B,1135681N876AS
1,13,1/13/20,5893,N157SY,PAE,SFO,1,B,1135893N157SY
1,13,1/13/20,5919,N106SY,EGE,DEN,1,B,1135919N106SY
1,13,1/13/20,5949,N784SK,MMH,LAX,1,B,1135949N784SK
1,13,1/13/20,5951,N791SK,ASE,DEN,1,B,1135951N791SK
1,14,1/14/20,3116,N744SK,ORD,CHO,1,B,1143116N744SK
1,14,1/14/20,3122,N874AS,CHO,ORD,1,B,1143122N874AS
1,14,1/14/20,3166,N741EV,MLU,DFW,1,B,1143166N741EV
1,14,1/14/20,3372,N404SY,SEA,BZN,1,B,1143372N404SY
1,14,1/14/20,3373,N404SY,BZN,SEA,1,B,1143373N404SY
1,14,1/14/20,3480,N402SY,SEA,RNO,1,B,1143480N402SY
1,14,1/14/20,3499,N402SY,RNO,SEA,1,B,1143499N402SY
1,14,1/14/20,3709,,SUN,SLC,1,A,1143709
1,14,1/14/20,4018,N878AS,ATL,MLU,1,B,1144018N878AS
1,14,1/14/20,4018,N878AS,MLU,ATL,1,B,1144018N878AS
1,14,1/14/20,4241,,MLI,DTW,1,A,1144241
1,21,1/21/20,5077,N963SW,DEN,VEL,1,B,1215077N963SW
1,21,1/21/20,5078,N963SW,VEL,DEN,1,B,1215078N963SW
1,21,1/21/20,5090,N967SW,DEN,CNY,1,B,1215090N967SW
1,21,1/21/20,5209,N779SK,ASE,LAX,1,B,1215209N779SK
1,21,1/21/20,5217,N784SK,ASE,DEN,1,B,1215217N784SK
1,21,1/21/20,5223,N593ML,BUR,SFO,1,B,1215223N593ML
1,21,1/21/20,5233,N870AS,SFO,BUR,1,B,1215233N870AS
1,21,1/21/20,5240,N868AS,EUG,SFO,1,B,1215240N868AS
1,21,1/21/20,5271,N788SK,ASE,DEN,1,B,1215271N788SK
1,21,1/21/20,5318,N955SW,SFO,BUR,1,B,1215318N955SW
1,21,1/21/20,5342,N982SW,RDM,SFO,1,B,1215342N982SW
1,21,1/21/20,5359,N955SW,BOI,SFO,1,B,1215359N955SW
1,21,1/21/20,5366,N472CA,ONT,SFO,1,B,1215366N472CA
1,21,1/21/20,5395,N962SW,FAT,SFO,1,B,1215395N962SW
1,21,1/21/20,5396,N121SY,SFO,TUS,1,B,1215396N121SY
1,21,1/21/20,5422,N982SW,SFO,ONT,1,B,1215422N982SW
1,21,1/21/20,5425,N472CA,SFO,ONT,1,B,1215425N472CA
1,21,1/21/20,5432,N132SY,DEN,EGE,1,B,1215432N132SY
1,21,1/21/20,5442,N593ML,SFO,PSP,1,B,1215442N593ML
1,21,1/21/20,5445,N871AS,EUG,SFO,1,B,1215445N871AS
1,21,1/21/20,5446,N982SW,SBA,SFO,1,B,1215446N982SW
1,21,1/21/20,5455,N982SW,SFO,MFR,1,B,1215455N982SW
1,21,1/21/20,5461,N982SW,SFO,RDM,1,B,1215461N982SW
1,21,1/21/20,5477,N121SY,JAC,SFO,1,B,1215477N121SY
1,21,1/21/20,5500,N779SK,DEN,ASE,1,B,1215500N779SK
1,21,1/21/20,5504,N982SW,MFR,SFO,1,B,1215504N982SW
1,21,1/21/20,5597,N790SK,DEN,ASE,1,B,1215597N790SK
1,21,1/21/20,5599,N118SY,DEN,DRO,1,B,1215599N118SY
1,21,1/21/20,5616,N870AS,BUR,SFO,1,B,1215616N870AS
1,21,1/21/20,5627,N789SK,ASE,ORD,1,B,1215627N789SK
1,21,1/21/20,5645,N128SY,DEN,EGE,1,B,1215645N128SY
1,21,1/21/20,5647,N962SW,SFO,SBA,1,B,1215647N962SW
1,21,1/21/20,5648,N160SY,SFO,ABQ,1,B,1215648N160SY
1,21,1/21/20,5679,N136SY,EGE,SFO,1,B,1215679N136SY
1,21,1/21/20,5687,N122SY,SFO,SNA,1,B,1215687N122SY
1,21,1/21/20,5709,N472CA,SFO,STS,1,B,1215709N472CA
1,21,1/21/20,5710,N876AS,SFO,BZN,1,B,1215710N876AS
1,21,1/21/20,5713,N136SY,SFO,EGE,1,B,1215713N136SY
1,21,1/21/20,5720,N141SY,SFO,BOI,1,B,1215720N141SY
1,21,1/21/20,5721,N789SK,ORD,ASE,1,B,1215721N789SK
1,21,1/21/20,5733,N788SK,DEN,ASE,1,B,1215733N788SK
1,21,1/21/20,5747,N790SK,ASE,SFO,1,B,1215747N790SK
1,21,1/21/20,5753,N929SW,SFO,RDD,1,B,1215753N929SW
1,21,1/21/20,5779,N876AS,BZN,SFO,1,B,1215779N876AS
1,21,1/21/20,5780,N141SY,MSN,SFO,1,B,1215780N141SY
1,21,1/21/20,5789,N956SW,STS,DEN,1,B,1215789N956SW
1,21,1/21/20,5800,N160SY,SLC,SFO,1,B,1215800N160SY
1,21,1/21/20,5832,N868AS,SFO,EUG,1,B,1215832N868AS
1,21,1/21/20,5853,N132SY,EGE,DEN,1,B,1215853N132SY
1,21,1/21/20,5865,N871AS,SFO,SBP,1,B,1215865N871AS
1,21,1/21/20,5872,N128SY,EGE,DEN,1,B,1215872N128SY
1,21,1/21/20,5873,N792SK,SNA,SFO,1,B,1215873N792SK
1,21,1/21/20,5878,N792SK,SFO,SBA,1,B,1215878N792SK
1,21,1/21/20,5885,N743SK,IAH,ASE,1,B,1215885N743SK
1,21,1/21/20,5907,N132SY,DEN,EGE,1,B,1215907N132SY
1,21,1/21/20,5946,N122SY,SNA,SFO,1,B,1215946N122SY
